ordinal	row_id	manifest_exp_id	source_exp_id	source_method_id	canonical_method_id	method_display	case_id	short_case_id	variant	qpos_path	scene_xml	video_path	contact_mask_path	kin_ref_path	person_idx	hand_collision_variant_id	object_key	object_category	expected_quality	baseline_method_id	baseline_source_exp_id	baseline_variant	baseline_qpos_path	baseline_scene_xml	baseline_contact_mask_path	baseline_kin_ref_path	baseline_status	row_status	notes
117	E162_0117_E159_gateA_surfaceBandA2_box004_083_p2	E159	E159	gateA+surfaceBand-A2	E159_gateA_surfaceBandA2	gateA+surfaceBand-A2	e091_box004_20231003_2_083_p2	box004_083_p2	E159_box004_083_p2_gateA_surfaceBandA2	workspace/core4d/results/E159/gate_surface_band_A2/cem/full/E159_box004_083_p2_gateA_surfaceBandA2_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E159/gate_surface_band_A2/cem/full/E159_box004_083_p2_gateA_surfaceBandA2_full.mp4	workspace/core4d/results/E143/contact_masks/box004_083_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	1	rubber_hull	box004	box	review	E147_spider_rubberhand							missing_e147_case	ok	
118	E162_0118_E159_gateA_surfaceBandA2_box023_person2	E159	E159	gateA+surfaceBand-A2	E159_gateA_surfaceBandA2	gateA+surfaceBand-A2	box023_person2	box023_person2	E159_box023_person2_gateA_surfaceBandA2	workspace/core4d/results/E159/gate_surface_band_A2/cem/full/E159_box023_person2_gateA_surfaceBandA2_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E159/gate_surface_band_A2/cem/full/E159_box023_person2_gateA_surfaceBandA2_full.mp4	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box	review	E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	
119	E162_0119_E160_gateA_surfaceBandA2_postureRerankA_box021_029_p2	E160	E160	gateA+surfaceBand-A2+postureRerankA	E160_gateA_surfaceBandA2_postureRerankA	gateA+surfaceBand-A2+postureRerankA	d003_box021_20231018_029_p2	box021_029_p2	E160_box021_029_p2_gateA_postureRerankA	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box021_029_p2_gateA_postureRerankA_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box021_029_p2_gateA_postureRerankA_full.mp4	workspace/core4d/results/E143/contact_masks/box021_029_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/0/trajectory_kinematic.npz	1	rubber_hull	box021	box	review	E147_spider_rubberhand							missing_e147_case	ok	
120	E162_0120_E160_gateA_surfaceBandA2_postureRerankA_box004_083_p2	E160	E160	gateA+surfaceBand-A2+postureRerankA	E160_gateA_surfaceBandA2_postureRerankA	gateA+surfaceBand-A2+postureRerankA	e091_box004_20231003_2_083_p2	box004_083_p2	E160_box004_083_p2_gateA_postureRerankA	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box004_083_p2_gateA_postureRerankA_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box004_083_p2_gateA_postureRerankA_full.mp4	workspace/core4d/results/E143/contact_masks/box004_083_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	1	rubber_hull	box004	box	review	E147_spider_rubberhand							missing_e147_case	ok	
121	E162_0121_E160_gateA_surfaceBandA2_postureRerankA_box023_person2	E160	E160	gateA+surfaceBand-A2+postureRerankA	E160_gateA_surfaceBandA2_postureRerankA	gateA+surfaceBand-A2+postureRerankA	box023_person2	box023_person2	E160_box023_person2_gateA_postureRerankA	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box023_person2_gateA_postureRerankA_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box023_person2_gateA_postureRerankA_full.mp4	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box	review	E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	
122	E162_0122_E161_gateA_surfaceBandA2_postureRerankA_box021_035_p1	E161	E161	gateA+surfaceBand-A2+postureRerankA	E161_gateA_surfaceBandA2_postureRerankA	gateA+surfaceBand-A2+postureRerankA	d003_box021_20231011_035_p1	box021_035_p1	E161_box021_035_p1_postureRerankA	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box021_035_p1_postureRerankA_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box021_035_p1_postureRerankA_full.mp4	workspace/core4d/results/E143/contact_masks/box021_035_p1/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/0/trajectory_kinematic.npz	0	rubber_hull	box021	box	review	E147_spider_rubberhand	E147	E147_d003_box021_20231011_035_p1_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_d003_box021_20231011_035_p1_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box021_035_p1/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/0/trajectory_kinematic.npz	ok	ok	
123	E162_0123_E161_gateA_surfaceBandA2_postureRerankA_box021_035_p2	E161	E161	gateA+surfaceBand-A2+postureRerankA	E161_gateA_surfaceBandA2_postureRerankA	gateA+surfaceBand-A2+postureRerankA	d003_box021_20231011_035_p2	box021_035_p2	E161_box021_035_p2_postureRerankA	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box021_035_p2_postureRerankA_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box021_035_p2_postureRerankA_full.mp4	workspace/core4d/results/E143/contact_masks/box021_035_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/0/trajectory_kinematic.npz	1	rubber_hull	box021	box	review	E147_spider_rubberhand	E147	E147_d003_box021_20231011_035_p2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_d003_box021_20231011_035_p2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box021_035_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/0/trajectory_kinematic.npz	ok	ok	
124	E162_0124_E161_gateA_surfaceBandA2_postureRerankA_box021_029_p2	E161	E160	gateA+surfaceBand-A2+postureRerankA	E161_gateA_surfaceBandA2_postureRerankA	gateA+surfaceBand-A2+postureRerankA	d003_box021_20231018_029_p2	box021_029_p2	E161_box021_029_p2_postureRerankA	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box021_029_p2_gateA_postureRerankA_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box021_029_p2_gateA_postureRerankA_full.mp4	workspace/core4d/results/E143/contact_masks/box021_029_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/0/trajectory_kinematic.npz	1	rubber_hull	box021	box	review	E147_spider_rubberhand							missing_e147_case	ok	
125	E162_0125_E161_gateA_surfaceBandA2_postureRerankA_box004_083_p1	E161	E161	gateA+surfaceBand-A2+postureRerankA	E161_gateA_surfaceBandA2_postureRerankA	gateA+surfaceBand-A2+postureRerankA	e091_box004_20231003_2_083_p1	box004_083_p1	E161_box004_083_p1_postureRerankA	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box004_083_p1_postureRerankA_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box004_083_p1_postureRerankA_full.mp4	workspace/core4d/results/E143/contact_masks/box004_083_p1/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem/0/trajectory_kinematic.npz	0	rubber_hull	box004	box	review	E147_spider_rubberhand	E147	E147_e091_box004_20231003_2_083_p1_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_e091_box004_20231003_2_083_p1_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box004_083_p1/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p1_e096b_mask_cem/0/trajectory_kinematic.npz	ok	ok	
126	E162_0126_E161_gateA_surfaceBandA2_postureRerankA_box004_083_p2	E161	E160	gateA+surfaceBand-A2+postureRerankA	E161_gateA_surfaceBandA2_postureRerankA	gateA+surfaceBand-A2+postureRerankA	e091_box004_20231003_2_083_p2	box004_083_p2	E161_box004_083_p2_postureRerankA	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box004_083_p2_gateA_postureRerankA_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box004_083_p2_gateA_postureRerankA_full.mp4	workspace/core4d/results/E143/contact_masks/box004_083_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	1	rubber_hull	box004	box	review	E147_spider_rubberhand							missing_e147_case	ok	
127	E162_0127_E161_gateA_surfaceBandA2_postureRerankA_box023_person2	E161	E160	gateA+surfaceBand-A2+postureRerankA	E161_gateA_surfaceBandA2_postureRerankA	gateA+surfaceBand-A2+postureRerankA	box023_person2	box023_person2	E161_box023_person2_postureRerankA	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box023_person2_gateA_postureRerankA_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E160/posture_rerank/cem/full/E160_box023_person2_gateA_postureRerankA_full.mp4	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box	review	E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	
128	E162_0128_E161_gateA_surfaceBandA2_postureRerankA_box004_082_p1	E161	E161	gateA+surfaceBand-A2+postureRerankA	E161_gateA_surfaceBandA2_postureRerankA	gateA+surfaceBand-A2+postureRerankA	e091_box004_20231003_2_082_p1	box004_082_p1	E161_box004_082_p1_postureRerankA	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box004_082_p1_postureRerankA_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box004_082_p1_postureRerankA_full.mp4	workspace/core4d/results/E143/contact_masks/box004_082_p1/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem/0/trajectory_kinematic.npz	0	rubber_hull	box004	box	review	E147_spider_rubberhand	E147	E147_e091_box004_20231003_2_082_p1_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_e091_box004_20231003_2_082_p1_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box004_082_p1/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_082_p1_e096b_mask_cem/0/trajectory_kinematic.npz	ok	ok	
129	E162_0129_E161_gateA_surfaceBandA2_postureRerankA_box026_139_p1	E161	E161	gateA+surfaceBand-A2+postureRerankA	E161_gateA_surfaceBandA2_postureRerankA	gateA+surfaceBand-A2+postureRerankA	e091_box026_20231023_139_p1	box026_139_p1	E161_box026_139_p1_postureRerankA	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box026_139_p1_postureRerankA_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box026_20231023_139_p1_e106_clean/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box026_139_p1_postureRerankA_full.mp4	workspace/core4d/results/E143/contact_masks/box026_139_p1/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box026_20231023_139_p1_e106_clean/0/trajectory_kinematic.npz	0	rubber_hull	box026	box	review	E147_spider_rubberhand							missing_e147_case	ok	
130	E162_0130_E161_gateA_surfaceBandA2_postureRerankA_surfaceBandReleaseDecay_box021_035_p1	E161	E161	gateA+surfaceBand-A2+postureRerankA+surfaceBandReleaseDecay	E161_gateA_surfaceBandA2_postureRerankA_surfaceBandReleaseDecay	gateA+surfaceBand-A2+postureRerankA+surfaceBandReleaseDecay	d003_box021_20231011_035_p1	box021_035_p1	E161_box021_035_p1_releaseDecay	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box021_035_p1_releaseDecay_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box021_035_p1_releaseDecay_full.mp4	workspace/core4d/results/E143/contact_masks/box021_035_p1/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/0/trajectory_kinematic.npz	0	rubber_hull	box021	box	review	E147_spider_rubberhand	E147	E147_d003_box021_20231011_035_p1_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_d003_box021_20231011_035_p1_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box021_035_p1/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p1_e107_clean/0/trajectory_kinematic.npz	ok	ok	
131	E162_0131_E161_gateA_surfaceBandA2_postureRerankA_surfaceBandReleaseDecay_box021_035_p2	E161	E161	gateA+surfaceBand-A2+postureRerankA+surfaceBandReleaseDecay	E161_gateA_surfaceBandA2_postureRerankA_surfaceBandReleaseDecay	gateA+surfaceBand-A2+postureRerankA+surfaceBandReleaseDecay	d003_box021_20231011_035_p2	box021_035_p2	E161_box021_035_p2_releaseDecay	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box021_035_p2_releaseDecay_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box021_035_p2_releaseDecay_full.mp4	workspace/core4d/results/E143/contact_masks/box021_035_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/0/trajectory_kinematic.npz	1	rubber_hull	box021	box	review	E147_spider_rubberhand	E147	E147_d003_box021_20231011_035_p2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_d003_box021_20231011_035_p2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box021_035_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231011_035_p2_e107_clean/0/trajectory_kinematic.npz	ok	ok	
132	E162_0132_E161_gateA_surfaceBandA2_postureRerankA_surfaceBandReleaseDecay_box021_029_p2	E161	E161	gateA+surfaceBand-A2+postureRerankA+surfaceBandReleaseDecay	E161_gateA_surfaceBandA2_postureRerankA_surfaceBandReleaseDecay	gateA+surfaceBand-A2+postureRerankA+surfaceBandReleaseDecay	d003_box021_20231018_029_p2	box021_029_p2	E161_box021_029_p2_releaseDecay	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box021_029_p2_releaseDecay_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E161/surface_release_ablation/cem/full/E161_box021_029_p2_releaseDecay_full.mp4	workspace/core4d/results/E143/contact_masks/box021_029_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/0/trajectory_kinematic.npz	1	rubber_hull	box021	box	review	E147_spider_rubberhand							missing_e147_case	ok	
